2018-10-25 13:09:37,201 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:09:37,202 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:09:37,203 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:09:37,204 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:09:45,068 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:09:45,069 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:09:45,070 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:09:45,070 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:09:57,966 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:09:57,967 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:09:57,968 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:09:57,969 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:10:42,686 [Worker-30: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:10:42,686 [Worker-30: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:10:42,687 [Worker-30: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:10:42,688 [Worker-30: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:11:23,618 [Worker-28: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:11:23,618 [Worker-28: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:11:23,619 [Worker-28: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:11:23,620 [Worker-28: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:12:59,814 [Worker-30: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:12:59,814 [Worker-30: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:12:59,816 [Worker-30: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:12:59,816 [Worker-30: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:13:02,379 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:02,379 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:13:02,380 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:02,381 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:13:14,603 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:14,604 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:13:14,604 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:14,605 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:13:25,064 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:25,065 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:13:25,066 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:25,067 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:13:48,727 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:48,728 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:13:48,730 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:13:48,731 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:14:11,500 [Worker-31: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:11,501 [Worker-31: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:14:11,503 [Worker-31: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:11,505 [Worker-31: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:14:13,758 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:13,759 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:14:13,760 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:13,760 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:14:16,044 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:16,045 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:14:16,046 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:16,046 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:14:59,370 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:59,371 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:14:59,372 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:14:59,372 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:15:52,084 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:15:52,084 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:15:52,086 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:15:52,086 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:15:54,711 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:15:54,712 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:15:54,713 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:15:54,713 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:16:13,455 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:16:13,455 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:16:13,456 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:16:13,457 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:17:33,464 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:17:33,465 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:17:33,466 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:17:33,467 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:17:35,651 [Worker-32: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:17:35,652 [Worker-32: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:17:35,653 [Worker-32: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:17:35,654 [Worker-32: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:17:52,282 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:17:52,283 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:17:52,284 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:17:52,285 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:18:00,549 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:18:00,549 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:18:00,551 [Worker-29: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:18:00,551 [Worker-29: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:18:45,507 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:18:45,508 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:18:45,510 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:18:45,510 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:21:05,537 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:21:05,538 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:21:05,539 [Worker-25: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:21:05,540 [Worker-25: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:21:08,037 [Worker-31: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:21:08,037 [Worker-31: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:21:08,038 [Worker-31: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:21:08,039 [Worker-31: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:21:13,216 [Worker-31: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:21:13,217 [Worker-31: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:21:13,218 [Worker-31: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:21:13,219 [Worker-31: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:23:31,348 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:23:31,349 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:23:31,350 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:23:31,351 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:23:56,489 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:23:56,490 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:23:56,491 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:23:56,492 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:24:09,672 [Worker-37: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:09,672 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:24:09,674 [Worker-37: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:09,674 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:24:16,361 [Worker-37: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:16,361 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:24:16,362 [Worker-37: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:16,363 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:24:19,477 [Worker-37: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:19,478 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:24:19,479 [Worker-37: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:19,480 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:24:47,429 [Worker-35: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:47,430 [Worker-35: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:24:47,431 [Worker-35: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:24:47,432 [Worker-35: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:25:46,551 [Worker-38: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:25:46,552 [Worker-38: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
2018-10-25 13:25:46,554 [Worker-38: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:25:46,555 [Worker-38: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/test/resources
2018-10-25 13:25:54,168 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-25 13:25:54,169 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/alliancehealer/Desktop/IntProg/IntProgHomeworks/BullsAndCows/jersey-rest-homework/src/main/resources
